DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2013,123.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2014,97.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2016,123.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2017,140.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2018,177.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2019,198.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2020,190.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2021,217.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CY,2022,193.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2000,114.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2001,111.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2002,116.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2003,139.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2004,142.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2005,139.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2006,153.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2007,154.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2008,166.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2009,138.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2010,121.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2011,125.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2012,106.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2013,91.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2014,90.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2016,114.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2017,133.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2018,138.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2019,143.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2020,139.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2021,152.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,CZ,2022,144.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,1994,164.2,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,1995,141.5,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,1996,156.3,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,1997,173.5,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,1998,191.1,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,1999,198.6,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2000,165.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2001,143.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2002,144.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2003,163.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2004,141.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2005,127.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2006,126.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2007,82.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2008,77.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2009,78.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2010,82.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2011,98.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2012,92.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2013,93.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2014,92.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2016,100.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2017,95.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2018,94.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2019,95.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2020,97.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2021,98.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DE,2022,82.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,1998,119.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,1999,108.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2000,101.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2001,120.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2002,145.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2003,151.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2004,165.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2005,201.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2006,226.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2007,158.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2008,99.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2009,52.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2010,87.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2011,83.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2012,62.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2013,60.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2014,71.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2016,121.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2017,123.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2018,137.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2019,138.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2020,153.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2021,192.0,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,DK,2022,154.0,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2005,268.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2006,278.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2007,233.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2008,171.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2009,129.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2010,131.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2011,130.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2012,110.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2013,97.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2014,93.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2016,107.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2017,114.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2018,117.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2019,115.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2020,107.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2021,122.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA19,2022,120.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2005,268.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2006,278.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2007,233.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2008,171.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2009,129.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2010,131.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2011,130.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2012,110.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2013,98.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2014,93.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2016,107.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2017,114.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2018,117.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2019,116.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2020,107.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2021,122.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EA20,2022,120.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,1999,43.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2000,41.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2001,50.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2002,101.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2003,128.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2004,217.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2005,217.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2006,295.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2007,254.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2008,162.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2009,90.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2010,75.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2011,68.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2012,69.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2013,84.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2014,88.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2016,115.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2017,137.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2018,125.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2019,136.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2020,142.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2021,187.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EE,2022,150.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,1995,670.9,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,1996,778.8,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,1997,803.5,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,1998,810.4,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,1999,673.2,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2000,707.6,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2001,825.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2002,854.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2003,846.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2004,827.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2005,965.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2006,849.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2007,796.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2008,665.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2009,574.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2010,483.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2011,338.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2012,207.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2013,129.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2014,102.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2016,95.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2017,109.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2018,113.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2019,117.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2020,139.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2021,193.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EL,2022,182.9,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,1995,460.8,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,1996,440.1,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,1997,528.5,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,1998,620.1,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,1999,712.6,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2000,766.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2001,697.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2002,693.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2003,804.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2004,877.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2005,967.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2006,1066.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2007,828.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2008,413.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2009,208.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2010,188.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2011,169.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2012,118.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2013,92.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2014,87.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2016,127.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2017,142.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2018,163.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2019,162.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2020,108.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2021,124.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,ES,2022,212.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2005,249.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2006,260.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2007,220.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2008,165.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2009,125.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2010,127.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2011,126.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2012,106.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2013,95.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2014,92.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410011,NSA,I15,EU27_2020,2016,109.5,
